subwayId,statnNm,arvlMsg2,arvlMsg3,arvlCd,barvlDt,bstatnNm,updnLine,lstcarAt,status,code,message,statnId,updnLine_realtime,status_realtime,code_realtime,message_realtime
1호선,진위,진위 도착,진위,도착,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080161,1,200,INFO-000,정상 처리되었습니다.
1호선,성균관대,성균관대 도착,성균관대,도착,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080153,0,200,INFO-000,정상 처리되었습니다.
1호선,청량리,청량리 도착,청량리,도착,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001000124,1,200,INFO-000,정상 처리되었습니다.
1호선,송내,[8]번째 전역 (제물포),제물포,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000150,0,200,INFO-000,정상 처리되었습니다.
1호선,부개,[7]번째 전역 (제물포),제물포,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000151,1,200,INFO-000,정상 처리되었습니다.
1호선,금정,[6]번째 전역 (수원),수원,운행중,0,청량리 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080149,0,200,INFO-000,정상 처리되었습니다.
1호선,동묘앞,[10]번째 전역 (대방),대방,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000127,0,200,INFO-000,정상 처리되었습니다.
1호선,세류,[10]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080156,1,200,INFO-000,정상 처리되었습니다.
1호선,관악,[9]번째 전역 (수원),수원,운행중,0,청량리 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080146,0,200,INFO-000,정상 처리되었습니다.
1호선,동두천중앙,[9]번째 전역 (망월사),망월사,운행중,0,연천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000103,1,200,INFO-000,정상 처리되었습니다.
1호선,동대문,[9]번째 전역 (대방),대방,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000128,1,200,INFO-000,정상 처리되었습니다.
1호선,병점,[9]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080157,1,200,INFO-000,정상 처리되었습니다.
1호선,안양,[8]번째 전역 (수원),수원,운행중,0,청량리 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080147,1,200,INFO-000,정상 처리되었습니다.
1호선,지행,[8]번째 전역 (망월사),망월사,운행중,0,연천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000104,0,200,INFO-000,정상 처리되었습니다.
1호선,탕정,탕정 도착,탕정,도착,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080173,1,200,INFO-000,정상 처리되었습니다.
1호선,외대앞,외대앞 도착,외대앞,도착,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001000122,1,200,INFO-000,정상 처리되었습니다.
1호선,신도림,[13]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000140,1,200,INFO-000,정상 처리되었습니다.
1호선,청량리,[13]번째 전역 (대방),대방,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000124,1,200,INFO-000,정상 처리되었습니다.
1호선,독산,[12]번째 전역 (수원),수원,운행중,0,청량리 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080143,1,200,INFO-000,정상 처리되었습니다.
1호선,구로,[12]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000141,0,200,INFO-000,정상 처리되었습니다.
1호선,금천구청,[11]번째 전역 (수원),수원,운행중,0,청량리 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080144,0,200,INFO-000,정상 처리되었습니다.
1호선,온수,[11]번째 전역 (주안),주안,운행중,0,용산 (특급),상행,0,200,INFO-000,정상 처리되었습니다.,1001000145,0,200,INFO-000,정상 처리되었습니다.
1호선,신설동,[11]번째 전역 (대방),대방,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000126,1,200,INFO-000,정상 처리되었습니다.
1호선,석수,[10]번째 전역 (수원),수원,운행중,0,청량리 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080145,1,200,INFO-000,정상 처리되었습니다.
1호선,역곡,[10]번째 전역 (주안),주안,운행중,0,용산 (특급),상행,0,200,INFO-000,정상 처리되었습니다.,1001000146,1,200,INFO-000,정상 처리되었습니다.
1호선,대방,[16]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000137,0,200,INFO-000,정상 처리되었습니다.
1호선,광운대,[16]번째 전역 (용산),용산,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000119,1,200,INFO-000,정상 처리되었습니다.
1호선,신도림,[15]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000140,1,200,INFO-000,정상 처리되었습니다.
1호선,신길,[15]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000138,0,200,INFO-000,정상 처리되었습니다.
1호선,구로,[14]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000141,0,200,INFO-000,정상 처리되었습니다.
1호선,구일,[14]번째 전역 (주안),주안,운행중,0,용산 (특급),상행,0,200,INFO-000,정상 처리되었습니다.,1001000142,0,200,INFO-000,정상 처리되었습니다.
1호선,가산디지털단지,[13]번째 전역 (수원),수원,운행중,0,청량리 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080142,0,200,INFO-000,정상 처리되었습니다.
1호선,외대앞,[31]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000122,1,200,INFO-000,정상 처리되었습니다.
1호선,회기,[30]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000123,0,200,INFO-000,정상 처리되었습니다.
1호선,녹양,[27]번째 전역 (용산),용산,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000108,1,200,INFO-000,정상 처리되었습니다.
1호선,창동,[19]번째 전역 (용산),용산,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000116,0,200,INFO-000,정상 처리되었습니다.
1호선,용산,[18]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000135,1,200,INFO-000,정상 처리되었습니다.
1호선,녹양,[45]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000108,1,200,INFO-000,정상 처리되었습니다.
1호선,가능,[44]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000109,0,200,INFO-000,정상 처리되었습니다.
1호선,망월사,[41]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000112,0,200,INFO-000,정상 처리되었습니다.
1호선,창동,[37]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000116,0,200,INFO-000,정상 처리되었습니다.
1호선,녹천,[36]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000117,1,200,INFO-000,정상 처리되었습니다.
1호선,소요산,[35]번째 전역 (용산),용산,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000100,1,200,INFO-000,정상 처리되었습니다.
1호선,광운대,[34]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000119,1,200,INFO-000,정상 처리되었습니다.
1호선,석계,[33]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000120,1,200,INFO-000,정상 처리되었습니다.
1호선,독산,독산 진입,독산,진입,0,서동탄,하행,0,200,INFO-000,정상 처리되었습니다.,1001080143,1,200,INFO-000,정상 처리되었습니다.
1호선,광운대,광운대 도착,광운대,도착,0,서동탄,하행,0,200,INFO-000,정상 처리되었습니다.,1001000119,1,200,INFO-000,정상 처리되었습니다.
1호선,군포,군포 도착,군포,도착,0,서동탄,하행,0,200,INFO-000,정상 처리되었습니다.,1001080150,1,200,INFO-000,정상 처리되었습니다.
1호선,신길,신길 진입,영등포,진입,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001000138,0,200,INFO-000,정상 처리되었습니다.
1호선,소요산,[53]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000100,1,200,INFO-000,정상 처리되었습니다.
1호선,동두천중앙,[50]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000103,1,200,INFO-000,정상 처리되었습니다.
1호선,지행,[49]번째 전역 (주안),주안,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000104,0,200,INFO-000,정상 처리되었습니다.
1호선,주안,주안 도착,주안,도착,0,동인천 (급행),하행,0,200,INFO-000,정상 처리되었습니다.,1001000156,1,200,INFO-000,정상 처리되었습니다.
1호선,영등포,영등포 도착,영등포,도착,0,동인천,하행,0,200,INFO-000,정상 처리되었습니다.,1001000139,0,200,INFO-000,정상 처리되었습니다.
1호선,신도림,신도림 도착,신도림,도착,0,동인천,하행,0,200,INFO-000,정상 처리되었습니다.,1001000140,1,200,INFO-000,정상 처리되었습니다.
1호선,소요산,[39]번째 전역 (영등포),영등포,운행중,0,용산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000100,1,200,INFO-000,정상 처리되었습니다.
1호선,세류,세류 진입,세류,진입,0,병점,하행,0,200,INFO-000,정상 처리되었습니다.,1001080156,1,200,INFO-000,정상 처리되었습니다.
1호선,금천구청,[2]번째 전역 (관악),관악,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001080144,0,200,INFO-000,정상 처리되었습니다.
1호선,시청,[2]번째 전역 (남영),남영,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001000132,0,200,INFO-000,정상 처리되었습니다.
1호선,청량리,[31]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000124,1,200,INFO-000,정상 처리되었습니다.
1호선,신설동,[29]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000126,1,200,INFO-000,정상 처리되었습니다.
1호선,녹양,[29]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000108,1,200,INFO-000,정상 처리되었습니다.
1호선,동묘앞,[28]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000127,0,200,INFO-000,정상 처리되었습니다.
1호선,가능,[28]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000109,0,200,INFO-000,정상 처리되었습니다.
1호선,동대문,[27]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000128,1,200,INFO-000,정상 처리되었습니다.
1호선,시청,5분 15초 후 (남영),남영,운행중,315,동묘앞,상행,0,200,INFO-000,정상 처리되었습니다.,1001000132,0,200,INFO-000,정상 처리되었습니다.
1호선,용산,[2]번째 전역 (대방),대방,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000135,1,200,INFO-000,정상 처리되었습니다.
1호선,서울,[22]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000133,1,200,INFO-000,정상 처리되었습니다.
1호선,금천구청,[22]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080144,0,200,INFO-000,정상 처리되었습니다.
1호선,남영,[21]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000134,0,200,INFO-000,정상 처리되었습니다.
1호선,창동,[21]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000116,0,200,INFO-000,정상 처리되었습니다.
1호선,석수,[21]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080145,1,200,INFO-000,정상 처리되었습니다.
1호선,관악,[3]번째 전역 (금정),금정,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001080146,0,200,INFO-000,정상 처리되었습니다.
1호선,회기,[3]번째 전역 (신설동),신설동,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001000123,0,200,INFO-000,정상 처리되었습니다.
1호선,신설동,2분 23초 후 (동대문),동대문,운행중,143,의정부,상행,0,200,INFO-000,정상 처리되었습니다.,1001000126,1,200,INFO-000,정상 처리되었습니다.
1호선,구로,[2]번째 전역 (독산),독산,운행중,0,영등포,상행,0,200,INFO-000,정상 처리되었습니다.,1001000141,0,200,INFO-000,정상 처리되었습니다.
1호선,석계,[17]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000120,1,200,INFO-000,정상 처리되었습니다.
1호선,금정,[17]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080149,0,200,INFO-000,정상 처리되었습니다.
1호선,영등포,[16]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000139,0,200,INFO-000,정상 처리되었습니다.
1호선,동두천중앙,[16]번째 전역 (광운대),광운대,운행중,0,소요산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000103,1,200,INFO-000,정상 처리되었습니다.
1호선,구일,[16]번째 전역 (제물포),제물포,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000142,0,200,INFO-000,정상 처리되었습니다.
1호선,망월사,[25]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000112,0,200,INFO-000,정상 처리되었습니다.
1호선,구로,[25]번째 전역 (성환),성환,운행중,0,구로,상행,0,200,INFO-000,정상 처리되었습니다.,1001000141,0,200,INFO-000,정상 처리되었습니다.
1호선,종각,[24]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000131,1,200,INFO-000,정상 처리되었습니다.
1호선,가산디지털단지,[24]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080142,0,200,INFO-000,정상 처리되었습니다.
1호선,시청,[23]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000132,0,200,INFO-000,정상 처리되었습니다.
1호선,독산,[23]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080143,1,200,INFO-000,정상 처리되었습니다.
1호선,회기,[14]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000123,0,200,INFO-000,정상 처리되었습니다.
1호선,온수,[13]번째 전역 (제물포),제물포,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000145,0,200,INFO-000,정상 처리되었습니다.
1호선,성균관대,[13]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080153,0,200,INFO-000,정상 처리되었습니다.
1호선,소요산,[12]번째 전역 (망월사),망월사,운행중,0,연천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000100,1,200,INFO-000,정상 처리되었습니다.
1호선,녹천,[20]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000117,1,200,INFO-000,정상 처리되었습니다.
1호선,관악,[20]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080146,0,200,INFO-000,정상 처리되었습니다.
1호선,안양,[19]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080147,1,200,INFO-000,정상 처리되었습니다.
1호선,광운대,[18]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000119,1,200,INFO-000,정상 처리되었습니다.
1호선,신길,[17]번째 전역 (수원),수원,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000138,0,200,INFO-000,정상 처리되었습니다.
1호선,동대문,[3]번째 전역 (종각),종각,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000128,1,200,INFO-000,정상 처리되었습니다.
1호선,신도림,[3]번째 전역 (독산),독산,운행중,0,영등포,상행,0,200,INFO-000,정상 처리되었습니다.,1001000140,1,200,INFO-000,정상 처리되었습니다.
1호선,가능,[3]번째 전역 (망월사),망월사,운행중,0,연천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000109,0,200,INFO-000,정상 처리되었습니다.
1호선,군포,[16]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080150,1,200,INFO-000,정상 처리되었습니다.
1호선,지행,[15]번째 전역 (광운대),광운대,운행중,0,소요산,상행,0,200,INFO-000,정상 처리되었습니다.,1001000104,0,200,INFO-000,정상 처리되었습니다.
1호선,외대앞,[15]번째 전역 (대방),대방,운행중,0,동두천,상행,0,200,INFO-000,정상 처리되었습니다.,1001000122,1,200,INFO-000,정상 처리되었습니다.
1호선,두정,[8]번째 전역 (신창),신창,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001080168,0,200,INFO-000,정상 처리되었습니다.
1호선,세류,[8]번째 전역 (지제),지제,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001080156,1,200,INFO-000,정상 처리되었습니다.
1호선,백운,[8]번째 전역 (인천),인천,운행중,0,양주,상행,0,200,INFO-000,정상 처리되었습니다.,1001000153,1,200,INFO-000,정상 처리되었습니다.
1호선,역곡,[12]번째 전역 (제물포),제물포,운행중,0,동두천 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001000146,1,200,INFO-000,정상 처리되었습니다.
1호선,평택,[11]번째 전역 (신창),신창,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001080165,1,200,INFO-000,정상 처리되었습니다.
1호선,수원,[11]번째 전역 (성환),성환,운행중,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080155,0,200,INFO-000,정상 처리되었습니다.
1호선,성환,[10]번째 전역 (신창),신창,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001080166,0,200,INFO-000,정상 처리되었습니다.
1호선,부개,[10]번째 전역 (인천),인천,운행중,0,양주,상행,0,200,INFO-000,정상 처리되었습니다.,1001000151,1,200,INFO-000,정상 처리되었습니다.
1호선,군포,[10]번째 전역 (오산),오산,운행중,0,병점,상행,0,200,INFO-000,정상 처리되었습니다.,1001080150,1,200,INFO-000,정상 처리되었습니다.
1호선,직산,[9]번째 전역 (신창),신창,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001080167,1,200,INFO-000,정상 처리되었습니다.
1호선,수원,[9]번째 전역 (지제),지제,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001080155,0,200,INFO-000,정상 처리되었습니다.
1호선,외대앞,[4]번째 전역 (신설동),신설동,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001000122,1,200,INFO-000,정상 처리되었습니다.
1호선,석수,[4]번째 전역 (금정),금정,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001080145,1,200,INFO-000,정상 처리되었습니다.
1호선,서울,[3]번째 전역 (노량진),노량진,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000133,1,200,INFO-000,정상 처리되었습니다.
1호선,녹천,[6]번째 전역 (회기),회기,운행중,0,양주,상행,0,200,INFO-000,정상 처리되었습니다.,1001000117,1,200,INFO-000,정상 처리되었습니다.
1호선,안양,[7]번째 전역 (화서),화서,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001080147,1,200,INFO-000,정상 처리되었습니다.
1호선,성균관대,[7]번째 전역 (오산),오산,운행중,0,병점,상행,0,200,INFO-000,정상 처리되었습니다.,1001080153,0,200,INFO-000,정상 처리되었습니다.
1호선,진위,[8]번째 전역 (천안),천안,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001080161,1,200,INFO-000,정상 처리되었습니다.
1호선,천안,[7]번째 전역 (신창),신창,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001080169,1,200,INFO-000,정상 처리되었습니다.
1호선,병점,[7]번째 전역 (지제),지제,운행중,0,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001080157,1,200,INFO-000,정상 처리되었습니다.
1호선,금정,[5]번째 전역 (화서),화서,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001080149,0,200,INFO-000,정상 처리되었습니다.
1호선,지제,[5]번째 전역 (천안),천안,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001080164,0,200,INFO-000,정상 처리되었습니다.
1호선,동묘앞,6분 21초 후 (종각),종각,운행중,381,청량리,상행,0,200,INFO-000,정상 처리되었습니다.,1001000127,0,200,INFO-000,정상 처리되었습니다.
1호선,온수,[5]번째 전역 (송내),송내,운행중,0,양주,상행,0,200,INFO-000,정상 처리되었습니다.,1001000145,0,200,INFO-000,정상 처리되었습니다.
1호선,석계,[6]번째 전역 (신설동),신설동,운행중,0,광운대,상행,0,200,INFO-000,정상 처리되었습니다.,1001000120,1,200,INFO-000,정상 처리되었습니다.
1호선,병점,[22]번째 전역 (용산),용산,운행중,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080157,1,200,INFO-000,정상 처리되었습니다.
1호선,관악,[22]번째 전역 (청량리),청량리,운행중,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080146,0,200,INFO-000,정상 처리되었습니다.
1호선,광운대,[22]번째 전역 (연천),연천,운행중,0,광운대,하행,0,200,INFO-000,정상 처리되었습니다.,1001000119,1,200,INFO-000,정상 처리되었습니다.
1호선,세류,[21]번째 전역 (용산),용산,운행중,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080156,1,200,INFO-000,정상 처리되었습니다.
1호선,석수,[21]번째 전역 (청량리),청량리,운행중,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080145,1,200,INFO-000,정상 처리되었습니다.
1호선,수원,[20]번째 전역 (용산),용산,운행중,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080155,0,200,INFO-000,정상 처리되었습니다.
1호선,금천구청,[20]번째 전역 (청량리),청량리,운행중,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080144,0,200,INFO-000,정상 처리되었습니다.
1호선,독산,[19]번째 전역 (청량리),청량리,운행중,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080143,1,200,INFO-000,정상 처리되었습니다.
1호선,가산디지털단지,[18]번째 전역 (청량리),청량리,운행중,0,신창,하행,0,200,INFO-000,정상 처리되었습니다.,1001080142,0,200,INFO-000,정상 처리되었습니다.
1호선,역곡,[40]번째 전역 (동두천중앙),동두천중앙,운행중,0,인천,하행,0,200,INFO-000,정상 처리되었습니다.,1001000146,1,200,INFO-000,정상 처리되었습니다.
1호선,두정,두정 도착,두정,도착,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080168,0,200,INFO-000,정상 처리되었습니다.
1호선,성환,성환 도착,성환,도착,0,구로 (급행),상행,0,200,INFO-000,정상 처리되었습니다.,1001080166,0,200,INFO-000,정상 처리되었습니다.
1호선,송내,[44]번째 전역 (동두천중앙),동두천중앙,운행중,0,인천,하행,0,200,INFO-000,정상 처리되었습니다.,1001000150,0,200,INFO-000,정상 처리되었습니다.
1호선,부개,[45]번째 전역 (동두천중앙),동두천중앙,운행중,0,인천,하행,0,200,INFO-000,정상 처리되었습니다.,1001000151,1,200,INFO-000,정상 처리되었습니다.
1호선,백운,[47]번째 전역 (동두천중앙),동두천중앙,운행중,0,인천,하행,0,200,INFO-000,정상 처리되었습니다.,1001000153,1,200,INFO-000,정상 처리되었습니다.
1호선,온수,[39]번째 전역 (동두천중앙),동두천중앙,운행중,0,인천,하행,0,200,INFO-000,정상 처리되었습니다.,1001000145,0,200,INFO-000,정상 처리되었습니다.
2호선,신촌,2분 38초 후,아현,운행중,158,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000240,0,200,INFO-000,정상 처리되었습니다.
2호선,당산,4분 31초 후,홍대입구,운행중,271,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000237,0,200,INFO-000,정상 처리되었습니다.
2호선,신대방,2분 15초 후,대림,운행중,135,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000231,0,200,INFO-000,정상 처리되었습니다.
2호선,역삼,4분 37초 후,교대,운행중,277,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000221,1,200,INFO-000,정상 처리되었습니다.
2호선,잠실,3분 5초 후,종합운동장,운행중,185,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000216,1,200,INFO-000,정상 처리되었습니다.
2호선,을지로3가,2분 39초 후,동대문역사문화공원,운행중,159,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000203,1,200,INFO-000,정상 처리되었습니다.
2호선,왕십리,2분 52초 후,뚝섬,운행중,172,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000208,1,200,INFO-000,정상 처리되었습니다.
2호선,삼성,9분 7초 후,교대,운행중,547,성수,외선,0,200,INFO-000,정상 처리되었습니다.,1002000219,0,200,INFO-000,정상 처리되었습니다.
2호선,강남,5분 46초 후,삼성,운행중,346,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000222,0,200,INFO-000,정상 처리되었습니다.
2호선,삼성,7분 37초 후,잠실나루,운행중,457,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000219,0,200,INFO-000,정상 처리되었습니다.
2호선,동대문역사문화공원,3분 54초 후,을지로입구,운행중,234,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000205,1,200,INFO-000,정상 처리되었습니다.
2호선,뚝섬,5분 4초 후,상왕십리,운행중,304,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000210,0,200,INFO-000,정상 처리되었습니다.
2호선,역삼,4분 4초 후,삼성,운행중,244,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000221,1,200,INFO-000,정상 처리되었습니다.
2호선,잠실나루,6분 5초 후,건대입구,운행중,365,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000215,0,200,INFO-000,정상 처리되었습니다.
2호선,종합운동장,5분 53초 후,잠실나루,운행중,353,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000218,1,200,INFO-000,정상 처리되었습니다.
2호선,방배,5분 57초 후,강남,운행중,357,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000225,1,200,INFO-000,정상 처리되었습니다.
2호선,신대방,5분 32초 후,서울대입구,운행중,332,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000231,0,200,INFO-000,정상 처리되었습니다.
2호선,당산,4분 43초 후,신도림,운행중,283,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000237,0,200,INFO-000,정상 처리되었습니다.
2호선,신촌,6분 45초 후,당산,운행중,405,성수,내선,0,200,INFO-000,정상 처리되었습니다.,1002000240,0,200,INFO-000,정상 처리되었습니다.
